"level";"id";"parent_id";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"message";"created_time";"like_count";"comment_count";"error.message"
"0";"1";"None";"164716453628310_3039495552817038";"seed";"";"";"None";"None";"";"";"";"";""
"1";"2";"1";"3039495552817038_3039502306149696";"data";"data.*";"fetched (200)";"2021-08-10 12:51:13.639054";"Facebook:/<post-id>/comments";"A ver a ver si esto se acabe  ya ☺";"2020-11-10T17:16:21+0000";"5";"";""
"1";"3";"1";"3039495552817038_3039508936149033";"data";"data.*";"fetched (200)";"2021-08-10 12:51:13.639054";"Facebook:/<post-id>/comments";"Os la podéis meter por el culo! Como va a haber una vacuna de un virus no secuenciado y lo que es peor, sin testarla 8-9 años? Iros a la mierda!!!";"2020-11-10T17:19:29+0000";"3";"";""
"1";"4";"1";"3039495552817038_3039521606147766";"data";"data.*";"fetched (200)";"2021-08-10 12:51:13.639054";"Facebook:/<post-id>/comments";"Probadla vosotros primero y ya vemos si funciona o no";"2020-11-10T17:25:34+0000";"0";"";""
"1";"5";"1";"3039495552817038_3039524189480841";"data";"data.*";"fetched (200)";"2021-08-10 12:51:13.639054";"Facebook:/<post-id>/comments";"Amen 🙏 ";"2020-11-10T17:26:36+0000";"0";"";""
"1";"6";"1";"3039495552817038_3039524766147450";"data";"data.*";"fetched (200)";"2021-08-10 12:51:13.639054";"Facebook:/<post-id>/comments";"Aun con la vacina seguiremos usando la mascarilla y la distancia,seguridad es salud.";"2020-11-10T17:26:52+0000";"1";"";""
"1";"7";"1";"3039495552817038_3039538999479360";"data";"data.*";"fetched (200)";"2021-08-10 12:51:13.639054";"Facebook:/<post-id>/comments";"Antonio Pardeiro Rivas entonces no cal vacunarse para seguir igual ";"2020-11-10T17:32:38+0000";"6";"";""
"1";"8";"1";"3039495552817038_3039544296145497";"data";"data.*";"fetched (200)";"2021-08-10 12:51:13.639054";"Facebook:/<post-id>/comments";"Grupo de estudio 18-55 por favor... gente a riesgo 65+ ";"2020-11-10T17:34:55+0000";"3";"";""
"1";"9";"1";"3039495552817038_3039544452812148";"data";"data.*";"fetched (200)";"2021-08-10 12:51:13.639054";"Facebook:/<post-id>/comments";"Ya nos contaréis... .";"2020-11-10T17:35:00+0000";"3";"";""
"1";"10";"1";"3039495552817038_3039547389478521";"data";"data.*";"fetched (200)";"2021-08-10 12:51:13.639054";"Facebook:/<post-id>/comments";"https://m.youtube.com/watch?v=rcRfi1B-0E0 ";"2020-11-10T17:36:32+0000";"0";"";""
"1";"11";"1";"3039495552817038_3039554676144459";"data";"data.*";"fetched (200)";"2021-08-10 12:51:13.639054";"Facebook:/<post-id>/comments";"Que se la ponga quién lo pide .";"2020-11-10T17:39:31+0000";"19";"";""
"1";"12";"1";"3039495552817038_3039554912811102";"data";"data.*";"fetched (200)";"2021-08-10 12:51:13.639054";"Facebook:/<post-id>/comments";"sinceramente, esta vacuna exprés me aterra. ";"2020-11-10T17:39:39+0000";"12";"";""
"1";"13";"1";"3039495552817038_3039556012810992";"data";"data.*";"fetched (200)";"2021-08-10 12:51:13.639054";"Facebook:/<post-id>/comments";"Que se la pongan primero los de riesgo y.....ya vamos viendo!!😱";"2020-11-10T17:40:11+0000";"0";"";""
"1";"14";"1";"3039495552817038_3039557599477500";"data";"data.*";"fetched (200)";"2021-08-10 12:51:13.639054";"Facebook:/<post-id>/comments";"No gracias!! ";"2020-11-10T17:40:59+0000";"4";"";""
"1";"15";"1";"3039495552817038_3039563626143564";"data";"data.*";"fetched (200)";"2021-08-10 12:51:13.639054";"Facebook:/<post-id>/comments";"Que ganas tengo para volver al futbol";"2020-11-10T17:43:54+0000";"0";"";""
"1";"16";"1";"3039495552817038_3039564856143441";"data";"data.*";"fetched (200)";"2021-08-10 12:51:13.639054";"Facebook:/<post-id>/comments";"Cuando todos los políticos y sus familiares se las pongan...ya veré qué tal le han ido....y me lo pensaré🤬🤬🤬";"2020-11-10T17:44:31+0000";"23";"";""
"1";"17";"1";"3039495552817038_3039565232810070";"data";"data.*";"fetched (200)";"2021-08-10 12:51:13.639054";"Facebook:/<post-id>/comments";"Que ganas tengo para poder volver al futbol";"2020-11-10T17:44:40+0000";"0";"";""
"1";"18";"1";"3039495552817038_3039566379476622";"data";"data.*";"fetched (200)";"2021-08-10 12:51:13.639054";"Facebook:/<post-id>/comments";"La mía se la puede meter 'el moñas' por el culo, gracias!";"2020-11-10T17:45:16+0000";"0";"";""
"1";"19";"1";"3039495552817038_3039569852809608";"data";"data.*";"fetched (200)";"2021-08-10 12:51:13.639054";"Facebook:/<post-id>/comments";"Lo siento,pero no me creo nada.";"2020-11-10T17:46:57+0000";"8";"";""
"1";"20";"1";"3039495552817038_3039571372809456";"data";"data.*";"fetched (200)";"2021-08-10 12:51:13.639054";"Facebook:/<post-id>/comments";"Qiien  se ponga eso morira";"2020-11-10T17:47:39+0000";"4";"";""
"1";"21";"1";"3039495552817038_3039571582809435";"data";"data.*";"fetched (200)";"2021-08-10 12:51:13.639054";"Facebook:/<post-id>/comments";"No lo dudeis";"2020-11-10T17:47:48+0000";"1";"";""
