"level";"id";"parent_id";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"message";"created_time";"like_count";"comment_count";"error.message"
"0";"1";"None";"164716453628310_3398137210286202";"seed";"";"";"None";"None";"";"";"";"";""
"1";"2";"1";"3398137210286202_3398142010285722";"data";"data.*";"fetched (200)";"2021-08-04 12:34:07.691000";"Facebook:/<post-id>/comments";"Pues q no desaparezcan!!!";"2021-03-29T07:27:42+0000";"0";"";""
"1";"3";"1";"3398137210286202_3398149020285021";"data";"data.*";"fetched (200)";"2021-08-04 12:34:07.691000";"Facebook:/<post-id>/comments";"Esperandola 🙏🙏🙏🙏🙏🤞";"2021-03-29T07:32:00+0000";"0";"";""
"1";"4";"1";"3398137210286202_3398154396951150";"data";"data.*";"fetched (200)";"2021-08-04 12:34:07.691000";"Facebook:/<post-id>/comments";"👍👍👍👍";"2021-03-29T07:35:32+0000";"0";"";""
"1";"5";"1";"3398137210286202_3398158596950730";"data";"data.*";"fetched (200)";"2021-08-04 12:34:07.691000";"Facebook:/<post-id>/comments";"👍👍👏👏";"2021-03-29T07:38:15+0000";"0";"";""
"1";"6";"1";"3398137210286202_3398159276950662";"data";"data.*";"fetched (200)";"2021-08-04 12:34:07.691000";"Facebook:/<post-id>/comments";"Muy bien";"2021-03-29T07:38:42+0000";"0";"";""
"1";"7";"1";"3398137210286202_3398160286950561";"data";"data.*";"fetched (200)";"2021-08-04 12:34:07.691000";"Facebook:/<post-id>/comments";"¿Cuántos viales desaparecerán? Vigilen bien que ya llevan tres robos.";"2021-03-29T07:39:19+0000";"16";"";""
"1";"8";"1";"3398137210286202_3398160976950492";"data";"data.*";"fetched (200)";"2021-08-04 12:34:07.691000";"Facebook:/<post-id>/comments";"A ver cuantas se pierden...";"2021-03-29T07:39:47+0000";"0";"";""
"1";"9";"1";"3398137210286202_3398166010283322";"data";"data.*";"fetched (200)";"2021-08-04 12:34:07.691000";"Facebook:/<post-id>/comments";"Para cuando nuestra propia vacuna ,la Astra ceneca  no es fiable quitad  ya verán los  que ríen de mí comentario no lo hago con  malicia ,   el lote que estuvo mal   donde anda  de la  Astra Ceneca?";"2021-03-29T07:43:08+0000";"3";"";""
"1";"10";"1";"3398137210286202_3398169106949679";"data";"data.*";"fetched (200)";"2021-08-04 12:34:07.691000";"Facebook:/<post-id>/comments";"Son pocas, vamos a por mas de estas dos marcas pero rápidamente que nos pilla el toro....";"2021-03-29T07:45:12+0000";"1";"";""
"1";"11";"1";"3398137210286202_3398170170282906";"data";"data.*";"fetched (200)";"2021-08-04 12:34:07.691000";"Facebook:/<post-id>/comments";"Oiga por favor para cuando empiezan estas vacunas y para qué edades pues para todas para todas las edades vale gracias";"2021-03-29T07:45:55+0000";"2";"";""
