"level";"id";"parent_id";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"message";"created_time";"like_count";"comment_count";"error.message"
"0";"1";"None";"164716453628310_3195923603840898";"seed";"";"";"None";"None";"";"";"";"";""
"1";"2";"1";"3195923603840898_3195925890507336";"data";"data.*";"fetched (200)";"2021-08-04 12:06:35.764039";"Facebook:/<post-id>/comments";"👍👏👏👏👏👏👏";"2021-01-11T12:26:11+0000";"1";"";""
"1";"3";"1";"3195923603840898_3195929077173684";"data";"data.*";"fetched (200)";"2021-08-04 12:06:35.764039";"Facebook:/<post-id>/comments";"Se que se hace lo que se puede pero hay más  Medios disponibles.......";"2021-01-11T12:28:03+0000";"3";"";""
"1";"4";"1";"3195923603840898_3195929413840317";"data";"data.*";"fetched (200)";"2021-08-04 12:06:35.764039";"Facebook:/<post-id>/comments";"Pues como no den orden a  las comunidades que lo tomen como una emergencia ....me da a mí 1ue el año que viene estaremos algunos aún esperando vacunarnos";"2021-01-11T12:28:16+0000";"7";"";""
"1";"5";"1";"3195923603840898_3195929500506975";"data";"data.*";"fetched (200)";"2021-08-04 12:06:35.764039";"Facebook:/<post-id>/comments";"Felicidades 👏👏";"2021-01-11T12:28:20+0000";"1";"";""
"1";"6";"1";"3195923603840898_3195930043840254";"data";"data.*";"fetched (200)";"2021-08-04 12:06:35.764039";"Facebook:/<post-id>/comments";"Pero rapidito que la gente se infecta rápido y siempre llegamos tarde hay que vacunar que esto se acabe porque lo tenemos crudo";"2021-01-11T12:28:39+0000";"36";"";""
"1";"7";"1";"3195923603840898_3195933057173286";"data";"data.*";"fetched (200)";"2021-08-04 12:06:35.764039";"Facebook:/<post-id>/comments";"#IoNoMeVacuno";"2021-01-11T12:30:21+0000";"0";"";""
"1";"8";"1";"3195923603840898_3195937393839519";"data";"data.*";"fetched (200)";"2021-08-04 12:06:35.764039";"Facebook:/<post-id>/comments";"Para cuando la vacuna a las auxiliares de ayuda a domicilo ???estamos súper expuestas tb por favor q nos vacunen pronto";"2021-01-11T12:32:49+0000";"11";"";""
"1";"9";"1";"3195923603840898_3195938303839428";"data";"data.*";"fetched (200)";"2021-08-04 12:06:35.764039";"Facebook:/<post-id>/comments";"En todos los sitios menos en Cantabria........una vergüenza";"2021-01-11T12:33:15+0000";"2";"";""
"1";"10";"1";"3195923603840898_3195939277172664";"data";"data.*";"fetched (200)";"2021-08-04 12:06:35.764039";"Facebook:/<post-id>/comments";"Una buena alternativa sería utilizar el ejército, en época del servicio militar obligatorio eran capaces de vacunar cientos de soldados en horas.";"2021-01-11T12:33:49+0000";"118";"";""
"1";"11";"1";"3195923603840898_3195941197172472";"data";"data.*";"fetched (200)";"2021-08-04 12:06:35.764039";"Facebook:/<post-id>/comments";"Y nosotros por supuesto";"2021-01-11T12:34:48+0000";"0";"";""
"1";"12";"1";"3195923603840898_3195941270505798";"data";"data.*";"fetched (200)";"2021-08-04 12:06:35.764039";"Facebook:/<post-id>/comments";"#yoNomevacuno  7 personas han muerto en Noruega después de vacunarse y eso solo en Noruega y en tan poco tiempo!";"2021-01-11T12:34:51+0000";"8";"";""
"1";"13";"1";"3195923603840898_3195941513839107";"data";"data.*";"fetched (200)";"2021-08-04 12:06:35.764039";"Facebook:/<post-id>/comments";"https://drive.google.com/folderview?id=1M5h_yKCSfdfNDVZy4v5e1QU7qafb2Uie  Este es el hijo de vuestro candidato favorito.";"2021-01-11T12:34:57+0000";"0";"";""
"1";"14";"1";"3195923603840898_3195942577172334";"data";"data.*";"fetched (200)";"2021-08-04 12:06:35.764039";"Facebook:/<post-id>/comments";"NO SE VACUNEN !!!! ESUN EXPERIMENTO  TRANSGENICO  ESCUCHEN A LA DRA ALBARRACIN Y PREGO CANCELO";"2021-01-11T12:35:28+0000";"3";"";""
"1";"15";"1";"3195923603840898_3195942583839000";"data";"data.*";"fetched (200)";"2021-08-04 12:06:35.764039";"Facebook:/<post-id>/comments";"Loli Utrera  Si no nos cuidamos y seguimos cumpliendo las normas, la vacuna por muy rápido que se ponga no va a solucionar el problema. Ojalá seamos todos responsables ";"2021-01-11T12:35:29+0000";"5";"";""
"1";"16";"1";"3195923603840898_3195943310505594";"data";"data.*";"fetched (200)";"2021-08-04 12:06:35.764039";"Facebook:/<post-id>/comments";"Carmelo Hernandez  NO SE VACUNEN !!!! ESUN EXPERIMENTO  TRANSGENICO  ESCUCHEN A LA DRA ALBARRACIN Y PREGO CANCELO ";"2021-01-11T12:35:44+0000";"35";"";""
"1";"17";"1";"3195923603840898_3195943827172209";"data";"data.*";"fetched (200)";"2021-08-04 12:06:35.764039";"Facebook:/<post-id>/comments";"Loli Utrera   NO SE VACUNEN !!!! ESUN EXPERIMENTO  TRANSGENICO  ESCUCHEN A LA DRA ALBARRACIN Y PREGO CANCELO";"2021-01-11T12:35:59+0000";"16";"";""
"1";"18";"1";"3195923603840898_3195944257172166";"data";"data.*";"fetched (200)";"2021-08-04 12:06:35.764039";"Facebook:/<post-id>/comments";"Toñi Rivero Díaz  NO SE VACUNEN !!!! ESUN EXPERIMENTO  TRANSGENICO  ESCUCHEN A LA DRA ALBARRACIN Y PREGO CANCELO ";"2021-01-11T12:36:15+0000";"1";"";""
"1";"19";"1";"3195923603840898_3195945820505343";"data";"data.*";"fetched (200)";"2021-08-04 12:06:35.764039";"Facebook:/<post-id>/comments";"Que este ministerio ensegne datos que respalden eficacia ( y que exluyan peligrosidad) de estas Vacunas espexificas que esta propagandando  Provax o Novax tendrian que  pedirlo juntos";"2021-01-11T12:37:04+0000";"11";"";""
"1";"20";"1";"3195923603840898_3195946297171962";"data";"data.*";"fetched (200)";"2021-08-04 12:06:35.764039";"Facebook:/<post-id>/comments";"Maria Eugenia Loizaga lo siento, yo me vacuno por mi ...por mi madre y por mis hijos. Tengo demasiado que perder. Me importan demasiadas personas.";"2021-01-11T12:37:19+0000";"6";"";""
"1";"21";"1";"3195923603840898_3195948290505096";"data";"data.*";"fetched (200)";"2021-08-04 12:06:35.764039";"Facebook:/<post-id>/comments";"Maria Eugenia Loizaga eres muy cansina coño";"2021-01-11T12:38:20+0000";"1";"";""
"1";"22";"1";"3195923603840898_3195950897171502";"data";"data.*";"fetched (200)";"2021-08-04 12:06:35.764039";"Facebook:/<post-id>/comments";"Julio Cesar Miguel  Y Madrid";"2021-01-11T12:39:39+0000";"1";"";""
"1";"23";"1";"3195923603840898_3195959727170619";"data";"data.*";"fetched (200)";"2021-08-04 12:06:35.764039";"Facebook:/<post-id>/comments";"Sonia Sch  Es que allí hace mucho frío, será por eso";"2021-01-11T12:41:15+0000";"0";"";""
"1";"24";"1";"3195923603840898_3195960790503846";"data";"data.*";"fetched (200)";"2021-08-04 12:06:35.764039";"Facebook:/<post-id>/comments";"Maria Eugenia Loizaga Me vacuné ayer. Tengo la buena costumbre de ignorar a conspiranoicos magufos y tarados.";"2021-01-11T12:41:48+0000";"61";"";""
"1";"25";"1";"3195923603840898_3195961670503758";"data";"data.*";"fetched (200)";"2021-08-04 12:06:35.764039";"Facebook:/<post-id>/comments";"Angeles Mateo Vazquez Desde luego que no, ya tenemos aquí la nueva cepa.";"2021-01-11T12:42:18+0000";"0";"";""
"1";"26";"1";"3195923603840898_3195962367170355";"data";"data.*";"fetched (200)";"2021-08-04 12:06:35.764039";"Facebook:/<post-id>/comments";"Maria Eugenia Loizaga  Vale, muy bien, entendido, ¿ Algo más ?";"2021-01-11T12:42:44+0000";"0";"";""
"1";"27";"1";"164716453628310_3195923603840898";"offcut";"";"fetched (200)";"2021-08-04 12:06:35.764039";"Facebook:/<post-id>/comments";"";"";"";"";""
"1";"28";"1";"164716453628310_3195923603840898";"headers";"";"fetched (200)";"2021-08-04 12:06:35.764039";"Facebook:/<post-id>/comments";"";"";"";"";""
"1";"29";"1";"3195923603840898_3195962373837021";"data";"data.*";"fetched (200)";"2021-08-04 12:06:36.416242";"Facebook:/<post-id>/comments";"Maria  https://maldita.es/malditaciencia/20210102/las-afirmaciones-falsas-del-video-de-maria-jose-martinez-albarracin-miembro-del-grupo-negacionista-medicos-por-la-verdad-espana-sobre-las-vacunas-contra-el-coronavirus/";"2021-01-11T12:42:45+0000";"8";"";""
"1";"30";"1";"3195923603840898_3195962810503644";"data";"data.*";"fetched (200)";"2021-08-04 12:06:36.416242";"Facebook:/<post-id>/comments";"Sonia Sch esto sabes de dónde!? Telegram, You Tube!? ";"2021-01-11T12:42:59+0000";"2";"";""
"1";"31";"1";"3195923603840898_3195963333836925";"data";"data.*";"fetched (200)";"2021-08-04 12:06:36.416242";"Facebook:/<post-id>/comments";"Maria https://maldita.es/malditaciencia/20200806/natalia-prego-pcr-video-coronavirus/";"2021-01-11T12:43:16+0000";"6";"";""
"1";"32";"1";"3195923603840898_3195963930503532";"data";"data.*";"fetched (200)";"2021-08-04 12:06:36.416242";"Facebook:/<post-id>/comments";"Sirve también para la nueva cepa??";"2021-01-11T12:43:34+0000";"14";"";""
"1";"33";"1";"3195923603840898_3195964263836832";"data";"data.*";"fetched (200)";"2021-08-04 12:06:36.416242";"Facebook:/<post-id>/comments";"Carlos Vadillo Se notan ya los efectos secundarios de la vacuna borreguil...";"2021-01-11T12:43:46+0000";"22";"";""
"1";"34";"1";"3195923603840898_3195964950503430";"data";"data.*";"fetched (200)";"2021-08-04 12:06:36.416242";"Facebook:/<post-id>/comments";"Carlos Vadillo Y como estas , tienes síntomas es para hacerme una idea para cuando me toque";"2021-01-11T12:44:06+0000";"1";"";""
"1";"35";"1";"3195923603840898_3195968777169714";"data";"data.*";"fetched (200)";"2021-08-04 12:06:36.416242";"Facebook:/<post-id>/comments";"Sonia apaga youtuBeeeeeee ";"2021-01-11T12:45:56+0000";"1";"";""
"1";"36";"1";"3195923603840898_3195969050503020";"data";"data.*";"fetched (200)";"2021-08-04 12:06:36.416242";"Facebook:/<post-id>/comments";"Sonia Sch Aquí ha muerto alguna , en España";"2021-01-11T12:46:04+0000";"1";"";""
"1";"37";"1";"3195923603840898_3195970463836212";"data";"data.*";"fetched (200)";"2021-08-04 12:06:36.416242";"Facebook:/<post-id>/comments";"Tina Flo Guti Como la de la gripe. Dolor y un poco de hinchazón en la zona del pinchazo y ya está.";"2021-01-11T12:46:41+0000";"7";"";""
"1";"38";"1";"3195923603840898_3195972447169347";"data";"data.*";"fetched (200)";"2021-08-04 12:06:36.416242";"Facebook:/<post-id>/comments";"Veronica le pides también datos a los Tontubers? ";"2021-01-11T12:47:37+0000";"5";"";""
"1";"39";"1";"3195923603840898_3195973803835878";"data";"data.*";"fetched (200)";"2021-08-04 12:06:36.416242";"Facebook:/<post-id>/comments";"Andrea Guerrero Gomez esto mas adelante https://youtu.be/_fy4qiJordU";"2021-01-11T12:48:18+0000";"6";"";""
"1";"40";"1";"3195923603840898_3195974813835777";"data";"data.*";"fetched (200)";"2021-08-04 12:06:36.416242";"Facebook:/<post-id>/comments";"Carlos Vadillo Yo es que no me vacuno de la gripe , además aquí se acabaron , solo habia para personas mayores";"2021-01-11T12:48:48+0000";"3";"";""
"1";"41";"1";"3195923603840898_3195974937169098";"data";"data.*";"fetched (200)";"2021-08-04 12:06:36.416242";"Facebook:/<post-id>/comments";"Veronica Chillotti https://youtu.be/_fy4qiJordU";"2021-01-11T12:48:52+0000";"0";"";""
"1";"42";"1";"3195923603840898_3195975447169047";"data";"data.*";"fetched (200)";"2021-08-04 12:06:36.416242";"Facebook:/<post-id>/comments";"Julio Cesar Miguel https://youtu.be/_fy4qiJordU";"2021-01-11T12:49:07+0000";"1";"";""
"1";"43";"1";"3195923603840898_3195975573835701";"data";"data.*";"fetched (200)";"2021-08-04 12:06:36.416242";"Facebook:/<post-id>/comments";"Sonia Sch nunca faltan morbosas, pues no te la pongas, haber si te da y bien verás como luego la pides, lista";"2021-01-11T12:49:11+0000";"0";"";""
"1";"44";"1";"3195923603840898_3195975920502333";"data";"data.*";"fetched (200)";"2021-08-04 12:06:36.416242";"Facebook:/<post-id>/comments";"Por qué te ries? Es una pregunta lógica, como en el virus de la gripe, cada año muta y cada año sacan una vacuna nueva. Podría ser.";"2021-01-11T12:49:23+0000";"5";"";""
"1";"45";"1";"3195923603840898_3195976117168980";"data";"data.*";"fetched (200)";"2021-08-04 12:06:36.416242";"Facebook:/<post-id>/comments";"Maria Eugenia Loizaga https://maldita.es/malditaciencia/20200806/natalia-prego-pcr-video-coronavirus/";"2021-01-11T12:49:28+0000";"1";"";""
"1";"46";"1";"3195923603840898_3195976417168950";"data";"data.*";"fetched (200)";"2021-08-04 12:06:36.416242";"Facebook:/<post-id>/comments";"Jose Antonio Hernandez Bernardo  Yo no noto nada. En tu caso los del merme y la estupidez son más que visibles.";"2021-01-11T12:49:36+0000";"8";"";""
"1";"47";"1";"3195923603840898_3195976990502226";"data";"data.*";"fetched (200)";"2021-08-04 12:06:36.416242";"Facebook:/<post-id>/comments";"Maria Eugenia Loizaga pelmaza";"2021-01-11T12:49:58+0000";"3";"";""
"1";"48";"1";"3195923603840898_3195978830502042";"data";"data.*";"fetched (200)";"2021-08-04 12:06:36.416242";"Facebook:/<post-id>/comments";"ℹ Erase una vez una sociedad absurda: Cerraban negocios y arruinaban y mataban de hambre a su población, pero se creian héroes ya que estaban en casa viendo Netflix.  Cedían su libertad para no morirse, aunque esa posibilidad era muy pero que muy remota!  Se sentían inmortales hasta que tosian 2 veces!  Daban pena y asco!";"2021-01-11T12:50:55+0000";"7";"";""
"1";"49";"1";"3195923603840898_3195979400501985";"data";"data.*";"fetched (200)";"2021-08-04 12:06:36.416242";"Facebook:/<post-id>/comments";"Buen trabajo!";"2021-01-11T12:51:11+0000";"0";"";""
"1";"50";"1";"3195923603840898_3195981077168484";"data";"data.*";"fetched (200)";"2021-08-04 12:06:36.416242";"Facebook:/<post-id>/comments";"Andrea Guerrero Gomez si. Sirve.";"2021-01-11T12:52:02+0000";"3";"";""
"1";"51";"1";"3195923603840898_3195981337168458";"data";"data.*";"fetched (200)";"2021-08-04 12:06:36.416242";"Facebook:/<post-id>/comments";"#yonomevacuno  🖕";"2021-01-11T12:52:12+0000";"0";"";""
"1";"52";"1";"3195923603840898_3195982257168366";"data";"data.*";"fetched (200)";"2021-08-04 12:06:36.416242";"Facebook:/<post-id>/comments";"Carlos Vadillo  te kedan los dias contaos 🤣";"2021-01-11T12:52:39+0000";"9";"";""
"1";"53";"1";"3195923603840898_3195983330501592";"data";"data.*";"fetched (200)";"2021-08-04 12:06:36.416242";"Facebook:/<post-id>/comments";"Pues yo no me vacuno,el gobierno bolivariano comunista,no me tiene que decir lo que tengo hacer";"2021-01-11T12:53:13+0000";"8";"";""
"1";"54";"1";"164716453628310_3195923603840898";"offcut";"";"fetched (200)";"2021-08-04 12:06:36.416242";"Facebook:/<post-id>/comments";"";"";"";"";""
"1";"55";"1";"164716453628310_3195923603840898";"headers";"";"fetched (200)";"2021-08-04 12:06:36.416242";"Facebook:/<post-id>/comments";"";"";"";"";""
"1";"56";"1";"3195923603840898_3195983707168221";"data";"data.*";"fetched (200)";"2021-08-04 12:06:36.882980";"Facebook:/<post-id>/comments";"Yo tambien te vacuno si queres🤣😂😂";"2021-01-11T12:53:23+0000";"0";"";""
"1";"57";"1";"3195923603840898_3195983790501546";"data";"data.*";"fetched (200)";"2021-08-04 12:06:36.882980";"Facebook:/<post-id>/comments";"Y vuestro “súper programa de vacunación”?? De eso no nos dais datos?? Porque bien que presumisteis de tenerlo desde septiembre establecido...";"2021-01-11T12:53:26+0000";"2";"";""
"1";"58";"1";"3195923603840898_3195986773834581";"data";"data.*";"fetched (200)";"2021-08-04 12:06:36.882980";"Facebook:/<post-id>/comments";"Mira que preocupados estamos por tí...";"2021-01-11T12:54:46+0000";"1";"";""
"1";"59";"1";"3195923603840898_3195986867167905";"data";"data.*";"fetched (200)";"2021-08-04 12:06:36.882980";"Facebook:/<post-id>/comments";"#yonomeuno 🖕";"2021-01-11T12:54:49+0000";"0";"";""
"1";"60";"1";"3195923603840898_3195987283834530";"data";"data.*";"fetched (200)";"2021-08-04 12:06:36.882980";"Facebook:/<post-id>/comments";"Angel Garcia Cortes Como dices eso , que malo.";"2021-01-11T12:55:01+0000";"0";"";""
"1";"61";"1";"3195923603840898_3195987870501138";"data";"data.*";"fetched (200)";"2021-08-04 12:06:36.882980";"Facebook:/<post-id>/comments";"Si, al ser variante si";"2021-01-11T12:55:17+0000";"0";"";""
"1";"62";"1";"3195923603840898_3195988640501061";"data";"data.*";"fetched (200)";"2021-08-04 12:06:36.882980";"Facebook:/<post-id>/comments";"Yo me Vacuno";"2021-01-11T12:55:37+0000";"2";"";""
"1";"63";"1";"3195923603840898_3195990543834204";"data";"data.*";"fetched (200)";"2021-08-04 12:06:36.882980";"Facebook:/<post-id>/comments";"FROM THE CDC;  3,150 people vaccinated in ONE DAY are ""unable to perform normal daily activities, unable to work"" after vaccination.   This is a massive 2.7% of people who can no longer work after having the Pfizer vaccine.  https://www.cdc.gov/vaccines/acip/meetings/downloads/slides-2020-12/slides-12-19/05-COVID-CLARK.pdf   Portuguese health worker, 41, dies two days after getting the Pfizer covid vaccine as her father says he 'wants answers' https://trib.al/eEWi66p   Mexican doctor hospitalized after receiving COVID-19 vaccine https://www.reuters.com/article/health-coronavirus-mexico-vaccines-idUSKBN2970H3  Hundreds of Israelis get infected with Covid-19 after receiving Pfizer/BioNTech vaccine. https://www.rt.com/news/511332-israel-vaccination-coronavirus-pfizer/   Wife of 'perfectly healthy' Miami doctor, 56, who died of a blood disorder 16 days after getting Pfizer Covid-19 vaccine is certain it was triggered by the jab, as drug giant investigates first death with a suspected link to shot. https://www.dailymail.co.uk/news/article-9119431/Miami-doctor-58-dies-three-weeks-receiving-Pfizer-Covid-19-vaccine.html   75-year-old Israeli man dies 2 hours after getting Covid-19 vaccine. https://www.israelnationalnews.com/News/News.aspx/293865   Death of Swiss man after Pfizer vaccine. https://www.reuters.com/article/us-health-coronavirus-swiss-death-idUSKBN29413Y   88-year-old collapses and dies several hours after being vaccinated. https://www.israelnationalnews.com/News/News.aspx/293952   Thousands negatively affected after getting Covid-19 vaccine. https://m.theepochtimes.com/thousands-negatively-affected-after-getting-covid-19-vaccine_3625914.html   Hospital worker with no prior allergies in intensive care with severe reaction after Pfizer Covid vaccine. https://metro.co.uk/2020/12/16/hospital-worker-in-intensive-care-after-suffering-severe-allergic-reaction-to-covid-vaccine-13763695/   4 volunteers develop FACIAL PARALYSIS after taking Pfizer Covid-19 jab, prompting FDA to recommend ‘surveillance for cases’. https://www.rt.com/usa/509081-pfizer-vaccine-fda-bells-palsy-covid/   Investigation launched as 2 people die in Norway nursing home days after receiving Pfizer’s Covid-19 vaccine. https://www.rt.com/news/511623-norway-covid19-vaccine-deaths/  Hundreds Sent to Emergency Room After Getting COVID-19 Vaccines https://m.theepochtimes.com/hundreds-sent-to-emergency-room-after-getting-covid-19-vaccines_3644148.html  U.S. officials report more severe allergic reactions to COVID-19 vaccines. https://www.google.com/amp/s/mobile.reuters.com/article/amp/idUSKBN29B2GS   NHS told not to give Covid vaccine to those with history of allergic reactions. https://www.google.com/amp/s/amp.theguardian.com/world/2020/dec/09/pfizer-covid-vaccine-nhs-extreme-allergy-sufferers-regulators-reaction  COVID-19: Single vaccine dose leads to 'greater risk' from new coronavirus variants, South African experts warn news.sky.com/story/amp/covid-19-single-vaccine-dose-leads-to-greater-risk-from-new-coronavirus-variants-south-african-experts-warn-12180837   CDC reveals at least 21 Americans have suffered life threatening allergic reactions to Pfizer's COVID vaccine www.dailymail.co.uk/health/article-9119029/amp/At-21-Americans-life-threatening-anaphylaxis-receiving-Pfizers-vaccine-CDC-reveals.html   Woman experiences side effects of COVID-19 vaccine www.everythinglubbock.com/news/local-news/woman-experiences-side-effects-of-covid-19-vaccine/amp/   COVID Vaccine Side Effects More Common After 2nd Dose. www.boston.cbslocal.com/2021/01/05/covid-vaccine-side-effects-fever-reaction/amp/   Bulgaria Reports 4 Cases Of Side Effects From Pfizer Covid Vaccine. www.ndtv.com/world-news/bulgaria-reports-4-cases-of-side-effects-from-pfizer-covid-vaccine-2347667%3famp=1&akamai-rum=off   Two NHS workers suffer allergic reaction to Pfizer vaccine. https://www.google.com/amp/s/www.telegraph.co.uk/global-health/science-and-disease/coronavirus-news-vaccine-pfizer-nhs-oxford-covid-uk-cases/amp/";"2021-01-11T12:56:22+0000";"1";"";""
"1";"64";"1";"3195923603840898_3195991653834093";"data";"data.*";"fetched (200)";"2021-08-04 12:06:36.882980";"Facebook:/<post-id>/comments";"Por mi si puede ser hoy mejor que mañana  la vacuna ";"2021-01-11T12:56:46+0000";"4";"";""
