"level";"id";"parent_id";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"message";"created_time";"like_count";"comment_count";"error.message"
"0";"1";"None";"164716453628310_3649459111820676";"seed";"";"";"None";"None";"";"";"";"";""
"1";"2";"1";"3649459111820676_3649472188486035";"data";"data.*";"fetched (200)";"2021-08-04 13:32:45.630099";"Facebook:/<post-id>/comments";"LA GRIPE DE 1918  Fue la epidemia más devastadora de la historia y extendida en 1918 al final de la Primera Guerra Mundial, por los países de Europa en conflicto y por último en España que, al no estar involucrada y no ejercer la censura de guerra, era el único país que informaba de la gripe por lo que al resto del mundo le parecía que era el único país afectado, denominándola ""la gripe española"".  La enfermedad empezó en EEUU en 1917 donde ya había una tasa de mortalidad por gripe 200 veces superior a la habitual. En marzo-abril de 1918 todos los campamentos de soldados habilitados para el envío a Europa estaban infectados, enfermando y muriendo en la travesía en barco, pero el presidente Wilson dio prioridad a la guerra y no detuvo el envío de 1.500.000 soldados que hubiera evitado la propagación de la epidemia en Europa y luego al resto del mundo. Al final Alemania firmó el armisticio al tener su ejército más de un millón de soldados enfermos. Esta guerra no causó la gripe, pero sí contribuyó a su propagación con la modernización del transporte, que posibilitó numerosos viajes de combatientes, agravado por la debilidad de los soldados por la tensión del combate, la mala salubridad y los ataques químicos.  La pandemia mató en un solo año a 50 millones de personas que, según estimaciones actuales, fueron hasta 100 millones en total. En EEUU murieron 675.000 personas y en el Reino Unido 250.000. En España, entre mayo 1918 y abril 1919, a pesar de los adelantos en higiene y servicios sanitarios, se infectó el 40 % su población y hubo 200.000 muertes (el 1 %). Ahora, ese 1% serían 473.000 personas, diez veces más que los fallecidos hasta ahora por Covid19 en 2019-20.  Se la llamaba ""gripe de los tres días"", porque era lo que se tardaba en morir después de padecer los primeros síntomas. Además de las víctimas habituales de niños y ancianos, afectaba también a jóvenes y adultos con buena salud, pues al tener un mejor sistema inmunitario tenían una reacción más fuerte. También afectaba a animales, como cerdos, perros y gatos. Aparte de sangrar a los pacientes y atiborrarlos a Aspirinas, las medidas para combatir el contagio eran los desinfectantes, la higiene personal, el uso de mascarillas, el aislamiento y los limites a las reuniones.  En 1918 solo había vacunas contra la viruela, la rabia, la fiebre tifoidea, el cólera y la peste. La vacuna de la gripe no llegó hasta 1940, con el ejército de EEUU en la 2ª Guerra Mundial que querían evitar la pandemia que padecieron en la 1ª Guerra.  Aún sin vacunar a la población, en la primavera de 1919 la gripe desapareció tan rápidamente como había empezado, entre otras razones por estar la mayoría de los supervivientes inmunizados de manera natural. Desde entonces, las vacunaciones masivas y constantes contra la gripe no han logrado ni erradicar la enfermedad, ni evitar que se repita una pandemia como la de hace un siglo. ------- https://www.facebook.com/santi.ochoamarco/posts/3950846181601304 ";"2021-06-23T10:09:07+0000";"25";"";""
"1";"3";"1";"3649459111820676_3649486735151247";"data";"data.*";"fetched (200)";"2021-08-04 13:32:45.630099";"Facebook:/<post-id>/comments";"Sanidad sin sanitarios resultados varios";"2021-06-23T10:17:17+0000";"1";"";""
"1";"4";"1";"3649459111820676_3649504138482840";"data";"data.*";"fetched (200)";"2021-08-04 13:32:45.630099";"Facebook:/<post-id>/comments";"https://www.larazon.es/sociedad/20210623/epvcwmleojfedm54oegplwjx2m.html?utm_source=facebook&utm_medium=organic&utm_campaign=lrzn_org_We_12_18";"2021-06-23T10:27:04+0000";"2";"";""
"1";"5";"1";"3649459111820676_3649508085149112";"data";"data.*";"fetched (200)";"2021-08-04 13:32:45.630099";"Facebook:/<post-id>/comments";"Santi Ochoa apague youtube y desinstale el Telegramo, su salud mental se lo agradecerá 😉";"2021-06-23T10:29:06+0000";"7";"";""
"1";"6";"1";"3649459111820676_3649517181814869";"data";"data.*";"fetched (200)";"2021-08-04 13:32:45.630099";"Facebook:/<post-id>/comments";"Antonio TG No me vacuno tengo 40 años, y no le tengo miedo a morirme, prefiero morirme antes de que me quiten la libertad de elegir sobre mi cuerpo. ";"2021-06-23T10:33:38+0000";"3";"";""
"1";"7";"1";"3649459111820676_3649518938481360";"data";"data.*";"fetched (200)";"2021-08-04 13:32:45.630099";"Facebook:/<post-id>/comments";"Marisol Benitez tranquila que la tasa de mortalidad de esta gripe es menor al 1% (y eso tomando sólo Paracetamol)";"2021-06-23T10:34:32+0000";"3";"";""
"1";"8";"1";"3649459111820676_3649533678479886";"data";"data.*";"fetched (200)";"2021-08-04 13:32:45.630099";"Facebook:/<post-id>/comments";"Yo no me vacuno";"2021-06-23T10:42:09+0000";"9";"";""
"1";"9";"1";"3649459111820676_3649536075146313";"data";"data.*";"fetched (200)";"2021-08-04 13:32:45.630099";"Facebook:/<post-id>/comments";"🪦🪦🪦🪦";"2021-06-23T10:43:32+0000";"0";"";""
"1";"10";"1";"3649459111820676_3649537711812816";"data";"data.*";"fetched (200)";"2021-08-04 13:32:45.630099";"Facebook:/<post-id>/comments";"Jhon Jhonny ni puta falta que hace cuando enfermes un paracetamol ";"2021-06-23T10:44:29+0000";"5";"";""
"1";"11";"1";"3649459111820676_3649539881812599";"data";"data.*";"fetched (200)";"2021-08-04 13:32:45.630099";"Facebook:/<post-id>/comments";"Gobierno dimisión!! Sinverguenzas";"2021-06-23T10:45:18+0000";"3";"";""
"1";"12";"1";"3649459111820676_3649541535145767";"data";"data.*";"fetched (200)";"2021-08-04 13:32:45.630099";"Facebook:/<post-id>/comments";"Vergonzoso que los esenciales que estamos día tras día, y tantas horas con tanta gente, no nos hayan vacunado de los primeros independientemente de la edad.";"2021-06-23T10:46:13+0000";"40";"";""
"1";"13";"1";"3649459111820676_3649542271812360";"data";"data.*";"fetched (200)";"2021-08-04 13:32:45.630099";"Facebook:/<post-id>/comments";"Acordaros de la franja de 60-69 años.";"2021-06-23T10:46:36+0000";"20";"";""
"1";"14";"1";"3649459111820676_3649543688478885";"data";"data.*";"fetched (200)";"2021-08-04 13:32:45.630099";"Facebook:/<post-id>/comments";"MARCA de la BESTIA!!!  Agenda TRANSHUMANISMO.  NO es una vacuna, es manipulación genética!!!!";"2021-06-23T10:47:20+0000";"14";"";""
"1";"15";"1";"3649459111820676_3649547395145181";"data";"data.*";"fetched (200)";"2021-08-04 13:32:45.630099";"Facebook:/<post-id>/comments";"Carmen Rodriguez Garcia en mi comunidad esa franja de edad ya están vacunados o a punto de la segunda dosis";"2021-06-23T10:49:22+0000";"2";"";""
