"level";"id";"parent_id";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"message";"created_time";"like_count";"comment_count";"error.message"
"0";"1";"None";"164716453628310_3145582662208326";"seed";"";"";"None";"None";"";"";"";"";""
"1";"2";"1";"3145582662208326_3145588835541042";"data";"data.*";"fetched (200)";"2021-08-10 12:53:54.334968";"Facebook:/<post-id>/comments";"Por mis cojones...COVIDIANOS! DESPERTAD! Primeros efectos de la vacuna de Pfizer en U.K. De 112.807 vacunados presentaron problemas 3.150 ( incapacidad laboral, realizar las tareas cotidianas y atención médica). Estamos hablando de la primera dosis El informe del CDC puede encontrarse aquí: https://cdc.gov/vaccines/acip/meetings/downloads/slides-2020-12/slides-12-19/05-COVID-CLARK.pdf?fbclid=IwAR2lSMsrmj_JnmsWDRndDt77rQGKPelSnhKkwv0IY7Et4HwhWt8xbEXhjhU";"2020-12-21T15:32:21+0000";"4";"";""
"1";"3";"1";"3145582662208326_3145589068874352";"data";"data.*";"fetched (200)";"2021-08-10 12:53:54.334968";"Facebook:/<post-id>/comments";"empieza la fiesta señores, jjjj 😆";"2020-12-21T15:32:31+0000";"2";"";""
"1";"4";"1";"3145582662208326_3145591125540813";"data";"data.*";"fetched (200)";"2021-08-10 12:53:54.334968";"Facebook:/<post-id>/comments";"y a ver si decís los efectos secundarios para los osados que se piquen!! https://www.noticiasdenavarra.com/actualidad/sociedad/2020/12/20/quieres-efectos-secundarios-puedes-sufrir/1105248.html";"2020-12-21T15:33:34+0000";"3";"";""
"1";"5";"1";"3145582662208326_3145591418874117";"data";"data.*";"fetched (200)";"2021-08-10 12:53:54.334968";"Facebook:/<post-id>/comments";"🇪🇸LA GRIPE DESAPARECIÓ🇪🇸  Este vídeo fue el que se emitió en pasadas ediciones del programa, donde se explica que la humanidad ha vencido a la gripe estacional.  https://www.facebook.com/100000506499276/posts/4354658431227664/";"2020-12-21T15:33:45+0000";"1";"";""
"1";"6";"1";"3145582662208326_3145592335540692";"data";"data.*";"fetched (200)";"2021-08-10 12:53:54.334968";"Facebook:/<post-id>/comments";"La Nueva cepa del virus en Gran Bretaña es.. La vacuna 💉 Pfizer. En 5 días 3.150 personas con problemas graves. Un 3% ya en la primera semana. Vendrán muchos más problemas graves en las próximas semanas y meses....💉 DATOS OFICIALES TERRIBLES. https://www.cdc.gov/vaccines/acip/meetings/downloads/slides-2020-12/slides-12-19/05-COVID-CLARK.pdf?fbclid=IwAR2lSMsrmj_JnmsWDRndDt77rQGKPelSnhKkwv0IY7Et4HwhWt8xbEXhjhU";"2020-12-21T15:34:11+0000";"4";"";""
"1";"7";"1";"3145582662208326_3145592558874003";"data";"data.*";"fetched (200)";"2021-08-10 12:53:54.334968";"Facebook:/<post-id>/comments";"Buenísima noticia";"2020-12-21T15:34:19+0000";"3";"";""
"1";"8";"1";"3145582662208326_3145592892207303";"data";"data.*";"fetched (200)";"2021-08-10 12:53:54.334968";"Facebook:/<post-id>/comments";"Y más casos de la vacuna......   https://www.facebook.com/1215768396/posts/10224113781811726/";"2020-12-21T15:34:30+0000";"1";"";""
"1";"9";"1";"3145582662208326_3145593482207244";"data";"data.*";"fetched (200)";"2021-08-10 12:53:54.334968";"Facebook:/<post-id>/comments";"https://youtu.be/c8mJLp1MiTw";"2020-12-21T15:34:47+0000";"1";"";""
"1";"10";"1";"3145582662208326_3145593588873900";"data";"data.*";"fetched (200)";"2021-08-10 12:53:54.334968";"Facebook:/<post-id>/comments";"Al pirata Sánchez 🏴‍☠️ le parece genial que Nuria Martin  esta imputada por corrupción y siga ejerciendo como alcaldesa de Hospitalet de Llobregat y presidenta del PSOE de Cataluña. El socialismo es maravilloso ⭕";"2020-12-21T15:34:51+0000";"16";"";""
