"level";"id";"parent_id";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"message";"created_time";"like_count";"comment_count";"error.message"
"0";"1";"None";"164716453628310_3260498470716744";"seed";"";"";"None";"None";"";"";"";"";""
"1";"2";"1";"3260498470716744_3260501364049788";"data";"data.*";"fetched (200)";"2021-08-04 12:18:24.078785";"Facebook:/<post-id>/comments";"buenos días señorita disculpa que venga molestar cuando llegado alguna cae en Castellón estamos esperando para que la vacuna a mi madre a mi familia y a todos muchas gracias vale ya lo voy cono en todos los enfermeros para tal las";"2021-02-05T18:41:10+0000";"0";"";""
"1";"3";"1";"3260498470716744_3260507204049204";"data";"data.*";"fetched (200)";"2021-08-04 12:18:24.078785";"Facebook:/<post-id>/comments";"https://blogs.publico.es/otrasmiradas/45056/extra-extra-el-director-general-de-la-oms-tiene-la-solucion-para-la-pandemia/  Hasta que la vacuna no sea libre y todos los países la produzcan y se ponga en todo el mundo a la vez de forma masiva.. Esto que estamos haciendo es un cuento de nunca acabar. Puede llegar otra cepa de países que no tienen vacunas.. Y otra cepa.. Hasta que salga una cepa mortífera y hayáis estado jugando con fuego todo este tiempo, favoreciendo a la industria farmacéutica en vez de a la humanidad. Sigamos. A ver a donde llegamos.";"2021-02-05T18:44:49+0000";"3";"";""
"1";"4";"1";"3260498470716744_3260507780715813";"data";"data.*";"fetched (200)";"2021-08-04 12:18:24.078785";"Facebook:/<post-id>/comments";"72 veces más y los conseguimos";"2021-02-05T18:45:05+0000";"1";"";""
"1";"5";"1";"3260498470716744_3260508430715748";"data";"data.*";"fetched (200)";"2021-08-04 12:18:24.078785";"Facebook:/<post-id>/comments";"Cuando habra vacunacion maxiva ????. Esto se esta descontrolado";"2021-02-05T18:45:30+0000";"2";"";""
"1";"6";"1";"3260498470716744_3260510877382170";"data";"data.*";"fetched (200)";"2021-08-04 12:18:24.078785";"Facebook:/<post-id>/comments";"Pues falta 70 veces mas";"2021-02-05T18:47:16+0000";"0";"";""
"1";"7";"1";"3260498470716744_3260512720715319";"data";"data.*";"fetched (200)";"2021-08-04 12:18:24.078785";"Facebook:/<post-id>/comments";"Que bien!!!! Ya solo nos queda vacunar a 46.749.457 vamos muy bien estamos ya en la cresta de la ola.";"2021-02-05T18:48:25+0000";"3";"";""
"1";"8";"1";"3260498470716744_3260512964048628";"data";"data.*";"fetched (200)";"2021-08-04 12:18:24.078785";"Facebook:/<post-id>/comments";"10 millones de vacunas lleva Reino Unido hasta la fecha";"2021-02-05T18:48:34+0000";"5";"";""
"1";"9";"1";"3260498470716744_3260515777381680";"data";"data.*";"fetched (200)";"2021-08-04 12:18:24.078785";"Facebook:/<post-id>/comments";"Guillermo Díaz Burga   En el total de la C. Valenciana se han administrado más de 182.000 dosis. Supongo que en la C.A. podrá darte más información concreta sobre Castellón.  Pero por ahora solo se han vacunado los residentes y trabajadores de la residencias de ancianos y personal sanitario. ";"2021-02-05T18:50:24+0000";"2";"";""
"1";"10";"1";"3260498470716744_3260517620714829";"data";"data.*";"fetched (200)";"2021-08-04 12:18:24.078785";"Facebook:/<post-id>/comments";"VAMENOS PUR FAVOR DE MI PARTE E QUE OS MEDICOS NAO SE CANSA PUR FAVOR, E QUE PENSAMOS POSITIVAS HA NOS TODOS QUE AINDA ESTA VIVOS E QUE NAO DESANIMAMOS ES MUI";"2021-02-05T18:51:27+0000";"0";"";""
