"level";"id";"parent_id";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"message";"created_time";"like_count";"comment_count";"error.message"
"0";"1";"None";"164716453628310_3250767148356543";"seed";"";"";"None";"None";"";"";"";"";""
"1";"2";"1";"3250767148356543_3250770275022897";"data";"data.*";"fetched (200)";"2021-08-04 12:15:38.922005";"Facebook:/<post-id>/comments";"Para 2023 todos vacunados.";"2021-02-01T18:45:57+0000";"0";"";""
"1";"3";"1";"3250767148356543_3250775691689022";"data";"data.*";"fetched (200)";"2021-08-04 12:15:38.922005";"Facebook:/<post-id>/comments";"Vamooosss a ver si podemos salvar el verano del 2025!!!!";"2021-02-01T18:48:13+0000";"7";"";""
"1";"4";"1";"3250767148356543_3250777345022190";"data";"data.*";"fetched (200)";"2021-08-04 12:15:38.922005";"Facebook:/<post-id>/comments";"Álvaro Miguel Godoy Salmerón  Qué va? Al ritmo de 357.892 al mes llegamos a 2031. Hagan números ...";"2021-02-01T18:49:03+0000";"1";"";""
"1";"5";"1";"3250767148356543_3250777378355520";"data";"data.*";"fetched (200)";"2021-08-04 12:15:38.922005";"Facebook:/<post-id>/comments";"Que pocas de verdad";"2021-02-01T18:49:04+0000";"0";"";""
"1";"6";"1";"3250767148356543_3250779208355337";"data";"data.*";"fetched (200)";"2021-08-04 12:15:38.922005";"Facebook:/<post-id>/comments";"Ala bien a si a los enfermos de epoc nos la pondrán en 2030";"2021-02-01T18:50:06+0000";"1";"";""
"1";"7";"1";"3250767148356543_3250779331688658";"data";"data.*";"fetched (200)";"2021-08-04 12:15:38.922005";"Facebook:/<post-id>/comments";"Mira que tenéis poca vergüenza!!";"2021-02-01T18:50:10+0000";"0";"";""
"1";"8";"1";"3250767148356543_3250780621688529";"data";"data.*";"fetched (200)";"2021-08-04 12:15:38.922005";"Facebook:/<post-id>/comments";"Pero no han cumplido con la meta del plan de vacunación. Que mentira, la inmunidad nunca va a llegar con esa forma de proceder.";"2021-02-01T18:50:53+0000";"0";"";""
"1";"9";"1";"3250767148356543_3250780628355195";"data";"data.*";"fetched (200)";"2021-08-04 12:15:38.922005";"Facebook:/<post-id>/comments";"Pedro Mompean pues para el 2025 ya dará igual el virus este";"2021-02-01T18:50:53+0000";"1";"";""
"1";"10";"1";"3250767148356543_3250780765021848";"data";"data.*";"fetched (200)";"2021-08-04 12:15:38.922005";"Facebook:/<post-id>/comments";"Me duele la cabeza";"2021-02-01T18:50:57+0000";"0";"";""
"1";"11";"1";"3250767148356543_3250781081688483";"data";"data.*";"fetched (200)";"2021-08-04 12:15:38.922005";"Facebook:/<post-id>/comments";"Del total de las personas, cuántos son políticos, y altos cargos de empresas punteras??";"2021-02-01T18:51:08+0000";"3";"";""
"1";"12";"1";"3250767148356543_3250781645021760";"data";"data.*";"fetched (200)";"2021-08-04 12:15:38.922005";"Facebook:/<post-id>/comments";"menudo éxito desde Guadalajara, el imperio donde nunca se pone el sol. 🇪🇸";"2021-02-01T18:51:28+0000";"1";"";""
