"level";"id";"parent_id";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"message";"created_time";"like_count";"comment_count";"error.message"
"0";"1";"None";"164716453628310_3060918930674700";"seed";"";"";"None";"None";"";"";"";"";""
"1";"2";"1";"3060918930674700_3060923540674239";"data";"data.*";"fetched (200)";"2021-08-10 12:52:12.634779";"Facebook:/<post-id>/comments";"Como el cohete español";"2020-11-18T15:16:58+0000";"1";"";""
"1";"3";"1";"3060918930674700_3060926184007308";"data";"data.*";"fetched (200)";"2021-08-10 12:52:12.634779";"Facebook:/<post-id>/comments";"";"2020-11-18T15:18:25+0000";"0";"";""
"1";"4";"1";"3060918930674700_3060930270673566";"data";"data.*";"fetched (200)";"2021-08-10 12:52:12.634779";"Facebook:/<post-id>/comments";"Seguro que hay plaza para vosotros 🤣🤣🐑🐑, vais a ir alguno del gobierno? 🤐😎😎🤣🤣🤣";"2020-11-18T15:20:04+0000";"1";"";""
"1";"5";"1";"3060918930674700_3060934934006433";"data";"data.*";"fetched (200)";"2021-08-10 12:52:12.634779";"Facebook:/<post-id>/comments";"Estupendo Pero... Q esta pasando con vacuna de la  gripe en tres ocasiones he ido a ponermela y para rango de edad de menos de 65 aňos no hay. Vivo en Madrid";"2020-11-18T15:21:38+0000";"2";"";""
"1";"6";"1";"3060918930674700_3060935407339719";"data";"data.*";"fetched (200)";"2021-08-10 12:52:12.634779";"Facebook:/<post-id>/comments";"Buenas tardes. Comentar que hace años se valoró que el efecto de las vacunas no es tan inocuo como parece y que era posible que por deseo de ganar dinero se acorte la esperanza de vida en las personas. Alguien quiso indicar que era labor de los criminólogos el impedir los pedidos, y es una posibilidad aunque la responsabilidad suele ser del que realiza los pedidos y puede tener consecuencias criminales. Aviso que no cotizo. Saludos. ";"2020-11-18T15:21:51+0000";"5";"";""
"1";"7";"1";"3060918930674700_3060939864005940";"data";"data.*";"fetched (200)";"2021-08-10 12:52:12.634779";"Facebook:/<post-id>/comments";"Que se la pongan los del Congreso y Senado y que no se olviden de Fernando Simón...";"2020-11-18T15:24:05+0000";"107";"";""
"1";"8";"1";"3060918930674700_3060944494005477";"data";"data.*";"fetched (200)";"2021-08-10 12:52:12.634779";"Facebook:/<post-id>/comments";"May Srn yo soy grupo de riesgo por embarazo y según mi matrona, este año se ha vacunado más gente que nunca en la vida... Los familiares de grupos de riesgo han aprovechado las citas de ellos para vacunarse en vez de esperar su turno que es en Diciembre y nos hemos quedado los que más la necesitamos a dos velas ...";"2020-11-18T15:26:12+0000";"4";"";""
"1";"9";"1";"3060918930674700_3060945540672039";"data";"data.*";"fetched (200)";"2021-08-10 12:52:12.634779";"Facebook:/<post-id>/comments";"May Srn yo vivo enel pais Vasco y sean vacunado asta chicos de 17 años aqui tellaman acasa y tedicen sí quieres ponertela y tu decides";"2020-11-18T15:26:41+0000";"1";"";""
"1";"10";"1";"3060918930674700_3060950154004911";"data";"data.*";"fetched (200)";"2021-08-10 12:52:12.634779";"Facebook:/<post-id>/comments";"";"2020-11-18T15:28:57+0000";"0";"";""
"1";"11";"1";"3060918930674700_3060950404004886";"data";"data.*";"fetched (200)";"2021-08-10 12:52:12.634779";"Facebook:/<post-id>/comments";"Como sean como los epis que compraron los amigos del gobierno al principio de la pandemia... Que se la pongan ellos.";"2020-11-18T15:29:06+0000";"4";"";""
"1";"12";"1";"3060918930674700_3060953444004582";"data";"data.*";"fetched (200)";"2021-08-10 12:52:12.634779";"Facebook:/<post-id>/comments";"Buena noticia!";"2020-11-18T15:30:34+0000";"2";"";""
"1";"13";"1";"3060918930674700_3060953827337877";"data";"data.*";"fetched (200)";"2021-08-10 12:52:12.634779";"Facebook:/<post-id>/comments";"Susana Ruiz Verdejo pues mal hecho por esos familiares y por el profesional que se las administra sin tener cita para ello";"2020-11-18T15:30:48+0000";"1";"";""
"1";"14";"1";"3060918930674700_3060953950671198";"data";"data.*";"fetched (200)";"2021-08-10 12:52:12.634779";"Facebook:/<post-id>/comments";"";"2020-11-18T15:30:52+0000";"0";"";""
"1";"15";"1";"3060918930674700_3060955464004380";"data";"data.*";"fetched (200)";"2021-08-10 12:52:12.634779";"Facebook:/<post-id>/comments";"Los políticos primero, tienen que dar ejemplo, todo por su país.";"2020-11-18T15:31:38+0000";"12";"";""
"1";"16";"1";"3060918930674700_3060990410667552";"data";"data.*";"fetched (200)";"2021-08-10 12:52:12.634779";"Facebook:/<post-id>/comments";"Primero Pedro Sanchez";"2020-11-18T15:38:25+0000";"7";"";""
"1";"17";"1";"3060918930674700_3061000230666570";"data";"data.*";"fetched (200)";"2021-08-10 12:52:12.634779";"Facebook:/<post-id>/comments";"Probar con el filósofo y con el no doctor simon";"2020-11-18T15:40:58+0000";"15";"";""
"1";"18";"1";"3060918930674700_3061000820666511";"data";"data.*";"fetched (200)";"2021-08-10 12:52:12.634779";"Facebook:/<post-id>/comments";"En mi caso, al convivir con personas de riesgo, me dieron cita y me pudieron la vacuna hace una semana";"2020-11-18T15:41:11+0000";"0";"";""
"1";"19";"1";"3060918930674700_3061001900666403";"data";"data.*";"fetched (200)";"2021-08-10 12:52:12.634779";"Facebook:/<post-id>/comments";"😱😂😂";"2020-11-18T15:41:44+0000";"0";"";""
"1";"20";"1";"3060918930674700_3061003413999585";"data";"data.*";"fetched (200)";"2021-08-10 12:52:12.634779";"Facebook:/<post-id>/comments";"Miguel Miguel Paredes eso eso";"2020-11-18T15:42:35+0000";"1";"";""
"1";"21";"1";"3060918930674700_3061013487331911";"data";"data.*";"fetched (200)";"2021-08-10 12:52:12.634779";"Facebook:/<post-id>/comments";"Primero pedro sanchez y su coleguita pablito y el congreso y luego ya veremos si es efectiva o no";"2020-11-18T15:47:42+0000";"12";"";""
"1";"22";"1";"3060918930674700_3061014657331794";"data";"data.*";"fetched (200)";"2021-08-10 12:52:12.634779";"Facebook:/<post-id>/comments";"La vacuna es otro virus no la pongais";"2020-11-18T15:48:20+0000";"8";"";""
"1";"23";"1";"3060918930674700_3061015890665004";"data";"data.*";"fetched (200)";"2021-08-10 12:52:12.634779";"Facebook:/<post-id>/comments";"Y la Realeza?";"2020-11-18T15:48:53+0000";"7";"";""
"1";"24";"1";"3060918930674700_3061016087331651";"data";"data.*";"fetched (200)";"2021-08-10 12:52:12.634779";"Facebook:/<post-id>/comments";"Qué se la ponga Sánchez ";"2020-11-18T15:48:58+0000";"4";"";""
"1";"25";"1";"3060918930674700_3061017830664810";"data";"data.*";"fetched (200)";"2021-08-10 12:52:12.634779";"Facebook:/<post-id>/comments";"Que paso con el IVA de las mascarillas higiénicas y FFP2?";"2020-11-18T15:49:46+0000";"0";"";""
"1";"26";"1";"3060918930674700_3061020723997854";"data";"data.*";"fetched (200)";"2021-08-10 12:52:12.634779";"Facebook:/<post-id>/comments";"Es la primera vez en la historia de la humanidad que se produce una vacuna para humanos de ARN MENSAJERO, nunca antes probada, sin el tiempo que se requiere para ver sus efectos secundarios a largo plazo que me parece estupido la intencion de inocularla. Una vacuna que no vamos a saber lo que lleva y que han hecho una Ley para blindar a los laboratorios que la producen, si tienes efectos secundarios se apaña la seguridad social y pa’ eso está ultimamente!!!!!. Esto huele mal, muy mal. Ademas por que hacer una vacuna obligatoria cuando mata igual o menos gente que la gripe, que hay aqui que no nos cuentan?. ";"2020-11-18T15:51:05+0000";"103";"";""
"1";"27";"1";"164716453628310_3060918930674700";"offcut";"";"fetched (200)";"2021-08-10 12:52:12.634779";"Facebook:/<post-id>/comments";"";"";"";"";""
"1";"28";"1";"164716453628310_3060918930674700";"headers";"";"fetched (200)";"2021-08-10 12:52:12.634779";"Facebook:/<post-id>/comments";"";"";"";"";""
"1";"29";"1";"3060918930674700_3061023117330948";"data";"data.*";"fetched (200)";"2021-08-10 12:52:13.077545";"Facebook:/<post-id>/comments";"Que se la pongan todos los políticos, empezando por el presidente y el vicepresidente y todos los demás sean del partido que sean .Pero que lo hagan en directo para que todos los veamos.";"2020-11-18T15:52:28+0000";"19";"";""
"1";"30";"1";"3060918930674700_3061026283997298";"data";"data.*";"fetched (200)";"2021-08-10 12:52:13.077545";"Facebook:/<post-id>/comments";"";"2020-11-18T15:54:13+0000";"0";"";""
"1";"31";"1";"3060918930674700_3061027253997201";"data";"data.*";"fetched (200)";"2021-08-10 12:52:13.077545";"Facebook:/<post-id>/comments";"To Lin eso eso que empiecen por el Congreso y el Senado ";"2020-11-18T15:54:37+0000";"7";"";""
"1";"32";"1";"3060918930674700_3061027870663806";"data";"data.*";"fetched (200)";"2021-08-10 12:52:13.077545";"Facebook:/<post-id>/comments";"aconsejamos y deseamos que Los dirigientes de Amps, el ministro, el govierno todo aprovechen...";"2020-11-18T15:54:57+0000";"1";"";""
"1";"33";"1";"3060918930674700_3061030923996834";"data";"data.*";"fetched (200)";"2021-08-10 12:52:13.077545";"Facebook:/<post-id>/comments";"Comenzó la fase 2 del estado profundo... 🤢🤮";"2020-11-18T15:56:19+0000";"4";"";""
"1";"34";"1";"3060918930674700_3061032107330049";"data";"data.*";"fetched (200)";"2021-08-10 12:52:13.077545";"Facebook:/<post-id>/comments";"Miedito me da.....";"2020-11-18T15:57:01+0000";"2";"";""
"1";"35";"1";"3060918930674700_3061036343996292";"data";"data.*";"fetched (200)";"2021-08-10 12:52:13.077545";"Facebook:/<post-id>/comments";"Que se lo pongan primeros los políticos ,se funciona bien ,para ellos ,se no funciona ,bien para nosotros ......";"2020-11-18T15:58:58+0000";"7";"";""
"1";"36";"1";"3060918930674700_3061044227328837";"data";"data.*";"fetched (200)";"2021-08-10 12:52:13.077545";"Facebook:/<post-id>/comments";"Estaría interesado en ser voluntario si fuese posible .. donde podría informarme ??";"2020-11-18T16:02:40+0000";"9";"";""
"1";"37";"1";"3060918930674700_3061046810661912";"data";"data.*";"fetched (200)";"2021-08-10 12:52:13.077545";"Facebook:/<post-id>/comments";"Que pesados todos con lo de que se la pongan los políticos, que se la ponga quien se la tenga que poner y punto, llevamos casi 1 año esperando vacuna y ahora nadie quiere, cualquiera os entiende!!??";"2020-11-18T16:03:58+0000";"32";"";""
"1";"38";"1";"3060918930674700_3061046930661900";"data";"data.*";"fetched (200)";"2021-08-10 12:52:13.077545";"Facebook:/<post-id>/comments";"Y que haya gente que se ofrece. Al virus si le tienen miedo, a inyectarse a saber qué, no.";"2020-11-18T16:04:02+0000";"21";"";""
