"level";"id";"parent_id";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"message";"created_time";"like_count";"comment_count";"error.message"
"0";"1";"None";"164716453628310_3353325988100658";"seed";"";"";"None";"None";"";"";"";"";""
"1";"2";"1";"3353325988100658_3353338941432696";"data";"data.*";"fetched (200)";"2021-08-04 12:32:47.457454";"Facebook:/<post-id>/comments";"";"2021-03-12T10:13:01+0000";"6";"";""
"1";"3";"1";"3353325988100658_3353340484765875";"data";"data.*";"fetched (200)";"2021-08-04 12:32:47.457454";"Facebook:/<post-id>/comments";"Cuidado no se les pierda alguna por el camino.";"2021-03-12T10:13:58+0000";"2";"";""
"1";"4";"1";"3353325988100658_3353341894765734";"data";"data.*";"fetched (200)";"2021-08-04 12:32:47.457454";"Facebook:/<post-id>/comments";"A este paso nos juntaremos con la ss pandemia";"2021-03-12T10:14:47+0000";"0";"";""
"1";"5";"1";"3353325988100658_3353348768098380";"data";"data.*";"fetched (200)";"2021-08-04 12:32:47.457454";"Facebook:/<post-id>/comments";"";"2021-03-12T10:18:20+0000";"0";"";""
"1";"6";"1";"3353325988100658_3353348921431698";"data";"data.*";"fetched (200)";"2021-08-04 12:32:47.457454";"Facebook:/<post-id>/comments";"";"2021-03-12T10:18:27+0000";"1";"";""
"1";"7";"1";"3353325988100658_3353352331431357";"data";"data.*";"fetched (200)";"2021-08-04 12:32:47.457454";"Facebook:/<post-id>/comments";"A ver si se ponen pronto, y duran poco en las neveras.";"2021-03-12T10:20:19+0000";"5";"";""
"1";"8";"1";"3353325988100658_3353353518097905";"data";"data.*";"fetched (200)";"2021-08-04 12:32:47.457454";"Facebook:/<post-id>/comments";"Que mande a Menorca alguna 🤬";"2021-03-12T10:21:05+0000";"1";"";""
"1";"9";"1";"3353325988100658_3353356994764224";"data";"data.*";"fetched (200)";"2021-08-04 12:32:47.457454";"Facebook:/<post-id>/comments";"QUE PATETICOS !!!! < AGENDA 2030> ";"2021-03-12T10:22:55+0000";"0";"";""
"1";"10";"1";"3353325988100658_3353360121430578";"data";"data.*";"fetched (200)";"2021-08-04 12:32:47.457454";"Facebook:/<post-id>/comments";"Pero porqué llegan tan pocas ??? Esto se tiene que mover más rápido!!!!";"2021-03-12T10:24:59+0000";"0";"";""
